track_id,track_title,artist_name,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
504,Rada al-qulayb,Abdel Gadir Salim,4,1999,0.349,0.317,2,-14.103,1,0.78,0.0001,0.104,0.508,156.054,419440,3
505,Raganalak,Alblabel,0,2000,0.36,0.358,9,-17.032,1,0.99,0.775,0.798,0.844,152.022,1054319,4
506,Raghm Bu’di,Mahmoud Abdulaziz,10,1997,0.663,0.344,2,-18.816,1,0,0,0.114,0.661,105.09,502204,3
507,Rahalto baeed neseeto,Gamal Farfour,6,2021,0.588,0.478,9,-11.352,0,0.3,0.0005,0.615,0.788,104.716,304849,4
508,Rassalta laik agmal khitab,Gamal Farfour,1,2015,0.334,0.514,11,-15.539,0,0.65,0.248,0.592,0.61,81.429,432300,4
509,Rassasten,Ahmed Amin,15,2020,0.347,0.114,4,-18.473,1,0.91,0.0001,0.104,0.425,170.189,108122,3
510,Rawah maak omr alhana,Alblabel,0,2000,0.569,0.595,2,-8.736,1,0.66,0,0.467,0.837,106.036,528407,3
511,Rohta anni baeed,Ahmed Fathallah,2,2020,0.503,0.211,8,-22.836,1,0.71,0,0.176,0.511,109.468,481907,4
512,Sabab al aza,Mahmoud Abdulaziz,11,1997,0.669,0.448,5,-16.224,0,0.06,0.0915,0.127,0.823,141.24,241189,3
513,Sabab el aza,Magdy Meshmesh,0,2014,0.542,0.737,7,-3.395,1,0.38,0,0.0964,0.965,139.413,360000,3
514,Sabihni dayman,Abdel Aziz El Mubarak,1,1989,0.339,0.522,4,-10.224,0,0.26,0.0028,0.962,0.741,147.693,618107,4
515,Sabihni dayman,Mohab Osman,4,2020,0.368,0.289,9,-20.262,1,0.65,0.0001,0.636,0.956,163.627,445858,4
516,Sabihni dayman,El Shab Amir,7,2021,0.439,0.552,8,-10.849,0,0.55,0,0.429,0.774,110.897,324101,4
517,Saddigni,Ahmed Amin,16,2019,0.886,0.341,6,-14.251,1,0.6,0,0.194,0.809,119.986,148014,4
518,Sadr almahafil,Insaf Fathi,1,2020,0.436,0.31,4,-20.286,1,0.7,0,0.931,0.849,158.325,294635,4
519,Safir,Mostafa Sid Ahmed,17,1992,0.539,0.381,0,-14.394,1,0.52,0,0.0561,0.373,82.024,425535,4
520,Sagf alsabor,Mohamed Alnasri,4,2017,0.601,0.498,9,-12.274,0,0.63,0.0013,0.111,0.928,77.865,397636,4
521,Sahbi arees,Mohamed Aljazar,5,2017,0.68,0.789,10,-10.563,0,0.04,0,0.348,0.964,154.03,221255,4
522,Sahwat alzikra,Mahmoud Abdelaziz,9,2009,0.344,0.709,2,-2.768,1,0.91,0,0.423,0.508,100.154,582082,4
523,Sai Sai,Taha Suliman,1,2021,0.529,0.762,9,-7.975,1,0.64,0.0068,0.569,0.867,177.143,223948,4
524,Salam alek,WD Alzain,14,2020,0.765,0.554,0,-6.176,1,0.77,0.0016,0.108,0.348,135.928,162403,4
525,Salam baruddo elaik,Huda Arabi,2,2022,0.505,0.304,3,-19.101,1,0.76,0,0.764,0.891,168.016,250384,4
526,Salib fouadi,Mohab Osman,3,2020,0.268,0.275,0,-21.27,0,0.6,0,0.334,0.934,168.396,388702,4
527,Salib fuadi,Rasha,15,1997,0.658,0.369,4,-12.417,1,0.25,0.0174,0.181,0.918,151.106,355385,4
528,Salimmik,Flippter,17,2018,0.75,0.485,1,-10.046,1,0.02,0.0006,0.083,0.269,114.994,202031,4
529,Sallim ya Salam,Eman Alshareef,26,2021,0.689,0.698,8,-5.818,1,0.07,0,0.0544,0.909,159.888,220823,4
530,Samarin dail,Eman Alshareef,11,2022,0.679,0.825,5,-4.509,0,0.36,0,0.0794,0.701,135.058,240666,3
531,Samereeni,Abdel Karim Alkabli,4,2006,0.814,0.483,11,-11.19,0,0.46,0.0002,0.0505,0.932,124.001,383000,4
532,Samha alhayba,Afrah Esam,3,2017,0.453,0.628,1,-7.793,0,0.87,0,0.135,0.833,84.624,60623,3
533,Samha alsudaf,Esam Mohamed Nour,10,2021,0.314,0.448,7,-11.113,1,0.54,0.0006,0.652,0.598,154.568,385967,3
534,Samha gamra,Ahmed Amin,19,2022,0.819,0.548,2,-9.527,0,0.23,0.0065,0.0988,0.664,87.024,219310,4
535,Samha samha alsaida,Ahmed Fathallah,7,2020,0.384,0.29,10,-23.137,1,0.68,0,0.377,0.868,169.703,278727,4
536,Samha shadeed,Mohamed Bashir,10,2017,0.845,0.842,11,-5.444,0,0.46,0,0.657,0.852,141.057,166463,3
537,Sar Beladeela,Taha Suliman,1,2021,0.375,0.534,4,-8.368,1,0.71,0,0.13,0.811,205.774,257411,4
538,Sawani,Said Ahmed,1,2001,0.7,0.509,0,-9.606,0,0.6,0.002,0.109,0.81,166.911,250800,4
539,Sawwi Kida,Huda Arabi,17,2022,0.739,0.665,0,-6.26,1,0.3,0,0.09,0.847,159.912,225095,4
540,Sayeg alraksha,Asha Algabal,19,2022,0.661,0.607,7,-6.68,1,0.11,0,0.0808,0.744,84.92,203087,4
541,Sayeg dalaloh,Kamal Tarbas,6,1980,0.428,0.488,2,-11.455,1,0.83,0,0.253,0.92,131.184,252227,3
542,Seira,Amira Mahmoud Mohammadein,0,2014,0.494,0.822,0,-8.475,0,0.41,0,0.08,0.933,135.998,261693,4
543,Seka Bamsheeha,Taha Suliman,1,2021,0.776,0.505,7,-9.12,1,0.19,0,0.368,0.724,140.009,236251,4
544,Set Alfareeq,Taha Suliman,2,2021,0.643,0.606,10,-8.425,0,0.73,0,0.0629,0.963,78.188,177868,4
545,Shaghal bali,Afrah Esam,4,2021,0.719,0.58,6,-6.68,0,0.64,0,0.369,0.878,86.573,181864,4
546,Shakwa,Makarim Bashir,7,2020,0.523,0.16,9,-24.659,1,0.57,0,0.139,0.796,88.393,350746,4
547,Shamaa,Kabli,0,2009,0.631,0.582,11,-11.538,0,0.57,0,0.0514,0.932,144.036,524533,4
548,Shams almazad,Mahmoud Abdelaziz,2,2003,0.443,0.221,7,-18.799,0,0.74,0,0.0683,0.875,164.688,344183,1
549,Sharbat alfarah,Abdel Karim Alkabli,7,2008,0.701,0.843,11,-7.44,0,0.37,0,0.0213,0.931,104.034,528000,4
550,Sharea alneel,Taha Suliman,11,2021,0.602,0.842,8,-7.352,0,0.69,0,0.891,0.879,84.536,136829,4
551,Sharea alneel,Shukralla Izzalden,13,2018,0.568,0.869,10,-3.763,1,0.38,0.0095,0.291,0.941,90.674,431831,4
552,Shayel girah,Mahmoud Abdelaziz,11,2002,0.595,0.861,7,-1.412,0,0.58,0,0.0905,0.565,88.609,252718,4
553,Shino alhasil,Mahmoud Abdelaziz,15,2006,0.661,0.493,0,-7.745,1,0.38,0.0003,0.555,0.876,165.611,284470,4
554,Shofo,Abu Obaida Hassan,9,2018,0.661,0.906,7,-10.033,0,0.87,0.0237,0.068,0.971,166.567,397976,4
555,Shog aleyon,Mahmoud Abdelaziz,2,2005,0.592,0.655,9,-5.893,1,0.25,0,0.372,0.753,148.112,440530,4
556,Shogol khamashai,Mohamed Bashir,16,2018,0.576,0.488,8,-7.204,0,0.43,0,0.263,0.932,159.743,255383,4
557,Simsim algadarif,Mamoun SwarAldahab,3,2018,0.55,0.912,7,-4.988,1,0.65,0.0435,0.503,0.863,120.506,330455,4
558,Simsim algadarif,Omer Elamin,18,2019,0.722,0.708,0,-9.946,0,0.79,0.627,0.116,0.962,115.997,268513,4
559,Simsim algadarif,Gamal Farfour,2,2015,0.533,0.873,8,-6.261,0,0.96,0.941,0.183,0.923,117.658,342962,4
560,Sit addar,Mohamed Alnasri,5,2019,0.524,0.609,11,-4.292,1,0.9,0,0.074,0.839,80.342,992967,4
561,Sit albait,Omer Elamin,10,2020,0.769,0.465,2,-7.87,1,0.74,0.0002,0.296,0.726,134.003,330266,4
562,Sit alesem,Kamal Tarbas,5,1985,0.65,0.588,7,-5.299,1,0.83,0,0.351,0.861,139.211,458747,3
563,Sit algateeaa,Asha Algabal,10,2021,0.785,0.713,6,-8.131,0,0.03,0.0401,0.0925,0.952,149.987,170815,3
564,Sit alraid,Afrah Esam,8,2017,0.363,0.633,2,-7.557,1,0.67,0,0.258,0.564,145.946,472919,4
565,Sit alwadie,Sayed Khalifa,0,2015,0.84,0.692,0,-8.005,1,0.5,0.0005,0.169,0.956,147.007,266375,3
566,Su'aad,Abdel Karim Alkabli,11,2000,0.6,0.529,9,-7.643,0,0.67,0,0.25,0.744,160.369,828227,1
567,Sudan bedoon kezan,A.G Nimeri,18,2020,0.85,0.48,6,-9.437,0,0.11,0,0.173,0.205,116.037,218000,4
568,Sudani,Abdel Gadir Salim All-Stars,8,1991,0.545,0.42,9,-15.061,0,0.72,0.0033,0.107,0.906,101.165,265440,4
569,Sudani algwa wijdani,Omer Elamin,18,2020,0.536,0.298,5,-11.986,0,0.48,0,0.139,0.468,125.053,112953,1
570,Sudania,Talal Alsatta,3,2016,0.722,0.804,2,-7.051,1,0.64,0.0001,0.146,0.639,119.989,227788,4
571,Sudania soud,Eman Alshareef,26,2021,0.583,0.705,10,-2.65,0,0.38,0,0.126,0.913,125.258,203102,3
572,Sukkar,Abdel Karim Alkabli,14,2009,0.427,0.473,5,-8.664,1,0.75,0.0015,0.119,0.786,150.026,419533,4
573,Sukkar,Abdel Karim Alkabli,11,1973,0.675,0.508,8,-12.726,1,0.33,0,0.351,0.831,79.997,286427,4
574,Taab alraida,Mahmoud Abdelaziz,6,2013,0.531,0.879,11,-0.335,0,0.3,0.0001,0.212,0.724,159.645,461950,4
575,Taal hina,Mohamed Bashir,17,2020,0.802,0.602,9,-6.539,1,0.7,0,0.348,0.889,134.934,281759,3
576,Taayen lai,Gamal Farfour,4,2015,0.745,0.472,10,-12.58,1,0.26,0.0394,0.0785,0.889,137.997,237479,4
577,Taban Ahwak,Kamal Keila,25,2018,0.591,0.754,11,-5.653,0,0.7,0.0337,0.0676,0.757,100.586,391000,4
578,Tabat/ ya habibi,Amira Mahmoud Mohammadein,1,2014,0.516,0.736,9,-8.454,0,0.72,0,0.0805,0.747,131.828,414600,3
579,Tabeeb nafsi,Abdalla Altayeb,3,2020,0.791,0.644,5,-7.58,0,0.33,0,0.126,0.863,129.653,227056,3
580,Tahrimni Minnak,Abdel Aziz El Mubarak,10,1999,0.558,0.668,0,-9.23,1,0.09,0.0052,0.0982,0.876,110.66,407627,4
581,Tamma doru,Abd al Hafiz Karar,1,1999,0.544,0.0686,0,-28.024,1,0.92,0.171,0.0881,0.819,124.883,272000,1
582,Tannesh taaiesh tantaesh,Sharief Elfehail,4,2020,0.571,0.822,9,-7.451,1,0.1,0,0.407,0.931,139.945,291156,3
583,Tany,Kamal Tarbas,7,1980,0.497,0.436,0,-12.138,1,0.76,0.0011,0.121,0.851,76.74,558573,4
584,Tarieeg alshog,Abdel Aziz El Mubarak,1,1989,0.565,0.634,9,-9.144,1,0.39,0.0296,0.67,0.817,118.153,617400,4
585,Tarig alshoag,Abdel Aziz El Mubarak,4,1999,0.593,0.77,9,-8.208,1,0.25,0.0779,0.11,0.931,114.931,570893,4
586,Tawali baayen lek,Eman Alshareef,13,2022,0.613,0.801,10,-3.009,1,0.14,0,0.0339,0.888,169.843,281992,4
587,Tawwal mufarig hayyu,Aamir Babiker,5,2021,0.421,0.407,8,-11.693,1,0.57,0,0.814,0.728,77.862,300669,4
588,Tayer algenai,Mohamed Alnasri,5,2016,0.554,0.509,4,-11.839,0,0.59,0,0.682,0.923,81.239,509231,4
589,Tayr alkhodari,Gamal Farfour,3,2020,0.632,0.46,9,-8.889,0,0.39,0,0.26,0.657,107.318,391863,3
590,Tifl alalam althalith,Mostafa Sid Ahmed,9,1992,0.518,0.451,2,-4.733,0,0.46,0,0.512,0.22,89.511,643911,4
591,Touba wa touba,Mohamed Bashir,3,2015,0.675,0.756,1,-8.334,1,0.27,0,0.125,0.968,159.989,319535,4
592,Toyor alhigra,Mohamed Alnasri,5,2018,0.443,0.335,5,-16.718,0,0.82,0.0003,0.137,0.91,80.127,471589,4
593,Tubta minnak,Mahmoud Abdelaziz,11,2006,0.739,0.565,11,-10.395,0,0.38,0.0002,0.481,0.813,103.614,356182,3
594,Tul Ya Layl,Abd al Hafiz Karar,1,1999,0.57,0.135,0,-24.674,1,0.88,0.0484,0.098,0.841,140.794,257160,3
595,Umri Ma Bansa,Abdel Gadir Salim,0,2012,0.557,0.458,7,-11.109,1,0.78,0.0118,0.0966,0.75,84.658,532600,4
596,Umri Ma Bansa,Abdel Gadir Salim All-Stars,4,1991,0.391,0.36,0,-14.008,1,0.83,0.603,0.108,0.766,191.049,494600,3
597,Wad Alhela,Taha Suliman,2,2021,0.741,0.564,11,-6.807,0,0.44,0,0.0992,0.955,160.037,166687,4
598,Wad ommi,Roaa Naeem,10,2022,0.924,0.656,6,-7.959,0,0.27,0,0.107,0.965,137.956,189336,3
599,Wagfa sabba,Shaffata Production,14,2020,0.494,0.894,6,-4.898,1,0.03,0.637,0.501,0.872,169.391,195683,3
600,Wahid tany,Wad Almzad,8,2020,0.886,0.532,4,-6.132,1,0.44,0.0005,0.111,0.692,79.979,177937,4
601,Warroni meen zayyana,Asha Algabal,9,2021,0.519,0.82,1,-4.72,0,0.3,0,0.814,0.831,166.471,251831,3
602,Wasqa fi zoli,Eman Alshareef,24,2021,0.726,0.72,11,-6.761,0,0.12,0,0.0296,0.967,154.61,206968,3
603,Wayn wayn,Oum Dermam Stars,18,2017,0.801,0.743,5,-8.429,0,0.05,0,0.104,0.944,150.039,225275,3
604,Wed El Balad,Amira Mahmoud Mohammadein,0,2014,0.576,0.854,5,-5.235,0,0.37,0,0.331,0.967,128.249,396693,4
605,Ween ween ya habibi,Taha Suliman,1,2020,0.615,0.935,9,-0.428,1,0.62,0,0.926,0.884,89.884,264516,4
606,Weled alnas,Sabah Abdalla,0,2022,0.43,0.268,5,-17.532,1,0.66,0,0.742,0.719,113.376,349623,4
607,Weled min alshukria,Eman Alshareef,38,2020,0.741,0.665,10,-3.923,1,0.31,0,0.086,0.941,140.01,175125,4
608,Wga El Kamar,Kamal Tarbas,5,1985,0.396,0.461,11,-6.756,0,0.65,0,0.0891,0.617,130.994,656160,3
609,Ya Allah Matara,Taha Suliman,14,2020,0.805,0.844,8,-7.348,1,0.44,0,0.282,0.938,127.467,317571,3
610,Ya asal,Abdel Aziz El Mubarak,4,1989,0.463,0.486,11,-11.033,0,0.64,0,0.92,0.861,81.774,572040,4
611,Ya Asmarani,Abdel Karim Alkabli,5,2006,0.676,0.654,0,-9.343,1,0.22,0,0.0492,0.903,98.016,396800,4
612,Ya assal,Malaz Ghazi,7,2020,0.388,0.225,10,-22.554,1,0.73,0,0.43,0.771,171.038,417698,4
613,Ya Balad,Taha Suliman,2,2022,0.48,0.448,9,-8.598,1,0.33,0,0.101,0.797,150.402,238992,1
614,Ya Bashir,Amira Mahmoud Mohammadein,0,2014,0.524,0.755,11,-5.9,0,0.53,0,0.0475,0.837,105.085,496200,4
615,Ya benayya,Mahmoud Abdelaziz,8,2009,0.571,0.857,9,-2.519,1,0.82,0,0.369,0.748,150.688,367522,4
616,Ya bolbola,Mohamed Alnasri,4,2021,0.306,0.498,7,-6.016,0,0.83,0.0001,0.219,0.546,88.96,579997,3
617,Ya dullana,Mostafa Sid Ahmed,12,1996,0.334,0.447,2,-10.315,1,0.63,0,0.105,0.705,83.88,475566,4
618,Ya dunya,Sharhabil Ahmed,17,2017,0.706,0.492,9,-9.912,0,0.31,0.0019,0.0985,0.773,120.004,431281,4
619,Ya galbi laih,Sharhabil Ahmed,22,2017,0.64,0.577,9,-8.86,0,0.46,0.0004,0.214,0.952,150,236847,4
620,Ya galbi ma tsheel al azab,Gamal Farfour,17,2015,0.691,0.465,4,-15.72,0,0.31,0,0.135,0.721,109.495,232098,3
621,Ya galbi maktool belhail,Abdelmonem Abu Sam,2,2020,0.642,0.517,7,-7.824,1,0.61,0.0032,0.154,0.879,148.753,262008,4
622,Ya gamar bain,Kamal Tarbas,11,1985,0.559,0.541,0,-8.211,1,0.71,0.0001,0.0903,0.762,130.219,543080,3
623,Ya gamari,Abdalla Kunna,8,2020,0.474,0.333,5,-18.418,1,0.8,0,0.676,0.694,114.928,363363,4
624,Ya gameel ya sada,Gamal Farfour,3,2015,0.578,0.55,11,-10.584,0,0.72,0.0012,0.197,0.772,167.309,300671,4
625,Ya gamil ya mudallal,Abd al Hafiz Karar,1,1999,0.435,0.16,2,-24.119,1,0.89,0.0608,0.0601,0.953,87.937,299667,4
626,Ya ghazal,Taha Suliman,14,2021,0.727,0.579,6,-8.215,0,0.15,0,0.0868,0.962,159.951,205949,4
627,Ya habeeb ma tfoot,Mohamed Aljazar,3,2014,0.704,0.697,0,-9.96,0,0.28,0.0001,0.0946,0.764,149.971,269351,4
628,Ya habeebi ana ayyan,Alblabel,1,2000,0.158,0.835,9,-3.214,1,0.93,0.228,0.132,0.855,73.481,405791,4
629,Ya hilo,Abdel Karim Alkabli,5,2009,0.495,0.434,9,-10.419,0,0.75,0,0.404,0.688,132.952,506453,4
630,Ya izzana,Abdel Aziz El Mubarak,3,1989,0.422,0.524,0,-11.494,1,0.42,0.0002,0.891,0.814,162.111,393960,4
631,Ya Khalil: Ya khalil (Name of the Beloved),Amira Mahmoud Mohammadein,1,2014,0.466,0.67,8,-7.732,1,0.3,0,0.0728,0.916,155.724,192000,4
632,Ya Marri,Abdel Karim Alkabli,11,2006,0.598,0.595,9,-7.643,0,0.02,0.0019,0.11,0.658,124.286,431707,4
633,Ya marri end alaseel,Huda Arabi,9,2020,0.591,0.237,0,-23.343,1,0.63,0,0.635,0.955,122.672,280163,3
634,Ya modhisha,Mahmoud Abdulaziz,14,1997,0.694,0.42,5,-16.81,1,0.01,0,0.0526,0.609,113.889,287608,3
635,Ya musafreen,Makarim Bashir,11,2020,0.481,0.259,10,-21.398,1,0.76,0,0.428,0.873,175.237,348108,4
636,Ya naseem billahi ashkilo,Mamoun SwarAldahab,8,2020,0.377,0.782,2,-3.035,1,0.81,0.0018,0.216,0.884,168.336,593345,4
637,Ya rait,Kamal Tarbas,15,1980,0.536,0.452,0,-11.739,1,0.76,0,0.16,0.94,81.674,481640,4
638,Ya rait,Ahmed Amin,15,2019,0.782,0.486,7,-12.126,1,0.8,0,0.0932,0.284,120.231,167659,4
639,Ya Samir,Moddathir Meshmesh,1,2014,0.42,0.787,9,-3.063,0,0.12,0.0001,0.24,0.845,148.955,627880,4
640,Ya Wahed El Koun,Oum Dermam Stars,3,2017,0.637,0.592,11,-11.817,0,0.13,0.0002,0.38,0.832,145.016,356828,4
641,Ya watani ya balad ahbabi,Omer Elamin,19,2020,0.606,0.525,11,-7.559,0,0.78,0,0.682,0.821,110.02,157545,4
642,Ya weledi,Asha Algabal,12,2022,0.835,0.78,8,-2.303,1,0.33,0,0.0739,0.87,124.976,256340,4
643,Ya zaman,Nancy Agag,26,2013,0.608,0.78,5,-6.109,0,0.25,0.0011,0.481,0.774,84.894,60501,4
644,Ya zol kataltani katil,Mohamed Aljazar,15,2016,0.642,0.784,0,-5.951,0,0.55,0,0.0733,0.82,149.961,261023,3
645,Ya zol ya tayeb,Mahmoud Abdelaziz,15,2009,0.499,0.553,3,-10.56,0,0.79,0.0019,0.0986,0.747,190.919,291022,4
646,Yaelhajarok,The Scorpios,16,2017,0.795,0.427,9,-10.35,1,0.59,0.0779,0.088,0.859,108.036,265273,4
647,Yahlelak ya asmar,Shukralla Izzalden,4,2022,0.453,0.432,5,-16.876,0,0.77,0,0.13,0.941,167.19,319033,4
648,Yalla wa yalla,Asha Algabal,13,2021,0.89,0.752,1,-4.165,1,0.26,0.0008,0.0282,0.916,115.012,193511,4
649,Yanas Baridouh,Salma,0,2010,0.592,0.701,3,-9.211,0,0.42,0.0253,0.101,0.825,149.739,263760,3
650,Yomma,Nada Algalaa,4,2014,0.827,0.432,4,-8.089,0,0.37,0.0032,0.0949,0.697,76.838,315911,4
651,Youm farahi,Shukralla Izzalden,8,2018,0.501,0.661,0,-7.846,0,0.52,0.0093,0.144,0.96,135.251,256703,4
652,Youm Hubi,Kabli,0,2009,0.439,0.591,9,-10.29,0,0.59,0,0.311,0.908,179.92,311373,3
653,Zad alham aleina,Mohamed Aljazar,2,2016,0.667,0.713,6,-10.495,0,0.23,0,0.279,0.838,127.499,249263,3
654,Zaenoba,Mahmoud Abdelaziz,20,2013,0.557,0.856,0,-0.568,1,0.29,0.0053,0.169,0.846,79.597,326410,4
655,Zaghrooda lel ballal,Taha Suliman,10,2021,0.646,0.681,11,-5.53,0,0.25,0,0.25,0.962,144.567,162743,4
656,Zai algamar,Mohab Osman,5,2020,0.448,0.256,0,-20.775,1,0.66,0,0.41,0.863,170.467,274129,4
657,Zak alsabah,Sabah Abdalla,0,2021,0.676,0.394,0,-11.597,0,0.69,0.0033,0.65,0.824,111.053,375863,3
658,Zalamoni alnas,Makarim Bashir,12,2020,0.448,0.314,10,-21.066,1,0.7,0,0.396,0.747,115.706,279223,4
659,Zalimni Shoftak,Mahmoud Abdulaziz,11,1997,0.532,0.429,1,-16.545,1,0.17,0.862,0.136,0.779,99.352,473548,4
660,Zaman alhanan yaba,Hussein Alsadig,8,2021,0.548,0.557,8,-11.635,0,0.52,0,0.741,0.897,158.642,310391,4
661,Zaman alnas,Abdel Karim Alkabli,4,1973,0.461,0.511,3,-11.027,1,0.62,0.0006,0.0682,0.79,155.079,709920,4
662,Zaman Da'i,Abd al Hafiz Karar,1,1999,0.702,0.0837,0,-28.235,1,0.85,0.234,0.107,0.804,113.805,390000,4
663,Zamanak wa alhawa,Mohab Osman,8,2020,0.304,0.311,5,-21.279,1,0.6,0,0.495,0.785,104.055,438126,4
664,Zameelat Alrooh,Taha Suliman,1,2021,0.837,0.729,10,-5.998,0,0.8,0,0.0885,0.964,104.986,225829,3
665,Zanig Sudani,Amjad Bagera,12,2020,0.467,0.863,4,-2.49,0,0.17,0.0006,0.314,0.638,102.979,558942,4
666,Zeena,Abdel Karim Alkabli,6,2010,0.465,0.528,10,-10.233,1,0.67,0,0.0833,0.963,141.128,455973,4
667,Zeena,Abdel Karim Alkabli,11,2008,0.614,0.755,0,-7.212,0,0.48,0,0.0532,0.962,156.044,407827,4
668,Zeena wa agbani,Mustafa Albarbari,2,2020,0.523,0.325,9,-20.915,1,0.69,0,0.579,0.919,146.935,416705,4
669,Zeenat alshabab,Gamal Farfour,4,2015,0.481,0.73,8,-8.289,1,0.73,0,0.156,0.941,71.326,362710,4
670,Ziyaret habeebi,Sharhabil Ahmed,4,2017,0.588,0.713,0,-7.456,1,0.09,0.0073,0.0928,0.857,153.968,392889,4
671,Zohor alrawd,Salah Mustafa,4,2020,0.575,0.269,2,-22.835,0,0.53,0,0.574,0.761,110.744,264882,4
672,Zombie,Squad التالتة,16,2020,0.673,0.676,7,-8.827,0,0.23,0,0.161,0.539,152.338,96494,4
673,Zoroni marra,Sayed Khalifa,1,2015,0.653,0.864,11,-3.362,0,0.34,0,0.0814,0.845,158.393,115391,4
